Elevation_m,Storage_m3,Area_ha
0.0,0.0,0.0
224.94240000000002,123348183.74999999,0.9712799999999999
228.60000000000002,185022275.625,1.13316
243.84,431718643.12499994,2.1044400000000003
255.4224,705551611.05,2.91384
274.32,1440706786.1999998,4.8564
285.9024,2079650378.0249999,6.15144
300.228,3102206821.3125,8.094
316.0776,4579918062.6375,10.68408
325.2216,5614932793.364969,12.141
