Elevation_m,Storage_m3,Area_ha
752.856,226960.65809999997,0.0105222
760.476,4751372.03805,0.1590471
768.096,32349294.670274995,0.6398307
771.9060000000001,64382816.75666816,1.064361
775.716,115109757.32385565,1.6179906000000002
783.336,287925501.61888295,2.9369079000000005
790.956,559878640.7565693,4.1651724
798.576,920207038.3038361,5.3044029
801.620948952,1088759876.7693543,5.7576669
