Elevation_m,Storage_m3,Area_ha
182.88,521762.81726249994,0.0408747
198.12,26167084.934206836,0.3132378
213.36,97750969.89168184,0.627285
228.60000000000002,218074661.11005917,0.9542826000000001
243.84,389429955.50859547,1.2966588
259.08000000000004,613299493.3220384,1.6406537999999997
274.32,889884344.4247189,1.9947662999999998
289.56,1223792862.336074,2.3974428
295.62552731520003,1374368892.0965211,2.5670121
