Elevation_m,Storage_m3,Area_ha
0.0,0.0,0.0
188.3664,123348183.74999999,0.5536296
205.4352,246696367.49999997,0.8725332000000001
217.32240000000002,370044551.25,1.1542044
231.03840000000002,555066826.875,1.5431211
241.7064,740089102.5,1.9093746
250.8504,925111378.1249999,2.2618682999999997
258.47040000000004,1110133653.75,2.6038398000000003
265.4808,1295155929.375,2.9385267
271.5768,1480178205.0,3.2671431
