Elevation_m,Storage_m3,Area_ha
0.0,0.0,0.0
159.7152,123348183.74999999,0.7090344
191.4144,493392734.99999994,1.6657452000000001
208.1784,863437286.2499999,2.4213201
220.98000000000002,1233481837.5,3.1060725
231.64800000000002,1603526388.7499998,3.751569
241.0968,1973570939.9999998,4.370760000000001
249.936,2343615491.25,4.9709300999999995
258.16560000000004,2713660042.5,5.5573404
265.7856,3083704593.75,6.1316097
