Elevation_m,Storage_m3,Area_ha
0.0,0.0,0.0
144.78,18502227.5625,0.23594009999999999
153.0096,43171864.3125,0.36018300000000003
160.02,74008910.25,0.46864259999999996
165.8112,104845956.18749999,0.554439
171.29760000000002,135683002.125,0.6264756
175.86960000000002,166520048.0625,0.6896088
180.44160000000002,197357094.0,0.7462668
184.7088,228194139.93749997,0.7980684
188.6712,259031185.87499997,0.845823
