Elevation_m,Storage_m3,Area_ha
167.64000000000001,120881.22007499999,0.0097128
171.45000000000002,1105199.7263999998,0.0449217
175.26000000000002,3669608.4665624998,0.09146220000000001
179.07000000000002,8303799.730049999,0.1562142
182.88,15921783.558449998,0.2464623
190.5,42763580.59080566,0.4714755
198.12,94112193.53712948,0.9380946
205.74,189724303.4556226,1.550001
210.2815273152,267228901.2330976,1.8381474
