Elevation_m,Storage_m3,Area_ha
103.632,36557934.699825,0.2403918
134.112,148017820.5,0.6284991000000001
173.73600000000002,592071282.0,1.598565
194.7672,1043978327.2932897,2.351307
195.072,1051163375.0319911,2.3626385999999995
203.6064,1243349692.1999998,2.650785
228.60000000000002,2072249486.9999998,3.779898
249.6312,2901149281.7999997,4.7960997
274.6248,4383060564.552661,6.4165185000000005
280.416,4766786946.916966,6.8390253
